"","Time","sample","value","strain","replicate","media","background"
"5477",1155,"B5",0.65439513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5478",1155,"B6",0.61839513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5479",1155,"B7",1.02639513,"auxotroph ∆metB","1","Met (+)","mutant"
"5480",1155,"B8",0.79839513,"auxotroph ∆metB","2","Met (+)","mutant"
"5481",1155,"B9",1.00939513,"auxotroph ∆metB","3","Met (+)","mutant"
"5482",1155,"B10",0.67239513,"wild-type (supplemented)","1","Met (+)","wt"
"5483",1155,"B11",0.58439513,"wild-type (supplemented)","2","Met (+)","wt"
"5484",1155,"B12",0.76139513,"wild-type (supplemented)","3","Met (+)","wt"
"5485",1155,"C1",0.31139513,"overproducer ∆metJ","1","Met (-)","mutant"
"5486",1155,"C2",0.61539513,"overproducer ∆metJ","2","Met (-)","mutant"
"5487",1155,"C3",0.62339513,"overproducer ∆metJ","3","Met (-)","mutant"
"5488",1155,"C4",0.63039513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5489",1155,"C5",0.55639513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5490",1155,"C6",0.72339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5491",1155,"C7",0.96739513,"auxotroph ∆metB","1","Met (+)","mutant"
"5492",1155,"C8",0.82239513,"auxotroph ∆metB","2","Met (+)","mutant"
"5493",1155,"C9",0.99039513,"auxotroph ∆metB","3","Met (+)","mutant"
"5494",1155,"C10",0.72439513,"wild-type (supplemented)","1","Met (+)","wt"
"5495",1155,"C11",0.57539513,"wild-type (supplemented)","2","Met (+)","wt"
"5496",1155,"C12",0.66639513,"wild-type (supplemented)","3","Met (+)","wt"
"5497",1155,"D1",0.39239513,"overproducer ∆metJ","1","Met (-)","mutant"
"5498",1155,"D2",0.62439513,"overproducer ∆metJ","2","Met (-)","mutant"
"5499",1155,"D3",0.61139513,"overproducer ∆metJ","3","Met (-)","mutant"
"5500",1155,"D4",0.54739513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5501",1155,"D5",0.51039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5502",1155,"D6",0.56839513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5503",1155,"D7",0.99739513,"auxotroph ∆metB","1","Met (+)","mutant"
"5504",1155,"D8",0.57439513,"auxotroph ∆metB","2","Met (+)","mutant"
"5505",1155,"D9",0.98039513,"auxotroph ∆metB","3","Met (+)","mutant"
"5506",1155,"D10",0.67539513,"wild-type (supplemented)","1","Met (+)","wt"
"5507",1155,"D11",0.55239513,"wild-type (supplemented)","2","Met (+)","wt"
"5508",1155,"D12",0.70939513,"wild-type (supplemented)","3","Met (+)","wt"
"5509",1155,"E1",0.32539513,"overproducer ∆metJ","1","Met (-)","mutant"
"5510",1155,"E2",0.53439513,"overproducer ∆metJ","2","Met (-)","mutant"
"5511",1155,"E3",0.57139513,"overproducer ∆metJ","3","Met (-)","mutant"
"5512",1155,"E4",0.56439513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5513",1155,"E5",0.46039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5514",1155,"E6",0.51339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5515",1155,"E7",0.94339513,"auxotroph ∆metB","1","Met (+)","mutant"
"5516",1155,"E8",0.69139513,"auxotroph ∆metB","2","Met (+)","mutant"
"5517",1155,"E9",0.95939513,"auxotroph ∆metB","3","Met (+)","mutant"
"5518",1155,"E10",0.63839513,"wild-type (supplemented)","1","Met (+)","wt"
"5519",1155,"E11",0.64839513,"wild-type (supplemented)","2","Met (+)","wt"
"5520",1155,"E12",0.57039513,"wild-type (supplemented)","3","Met (+)","wt"
"5521",1155,"F1",0.31739513,"overproducer ∆metJ","1","Met (-)","mutant"
"5522",1155,"F2",0.56039513,"overproducer ∆metJ","2","Met (-)","mutant"
"5523",1155,"F3",0.56839513,"overproducer ∆metJ","3","Met (-)","mutant"
"5524",1155,"F4",0.50839513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5525",1155,"F5",0.38739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5526",1155,"F6",0.52339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5527",1155,"F7",0.98539513,"auxotroph ∆metB","1","Met (+)","mutant"
"5528",1155,"F8",0.52939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5529",1155,"F9",0.96839513,"auxotroph ∆metB","3","Met (+)","mutant"
"5530",1155,"F10",0.56239513,"wild-type (supplemented)","1","Met (+)","wt"
"5531",1155,"F11",0.64839513,"wild-type (supplemented)","2","Met (+)","wt"
"5532",1155,"F12",0.52239513,"wild-type (supplemented)","3","Met (+)","wt"
"5533",1155,"G1",0.37839513,"overproducer ∆metJ","1","Met (-)","mutant"
"5534",1155,"G2",0.52039513,"overproducer ∆metJ","2","Met (-)","mutant"
"5535",1155,"G3",0.66639513,"overproducer ∆metJ","3","Met (-)","mutant"
"5536",1155,"G4",0.48239513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5537",1155,"G5",0.42939513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5538",1155,"G6",0.46739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5539",1155,"G7",0.96039513,"auxotroph ∆metB","1","Met (+)","mutant"
"5540",1155,"G8",0.53739513,"auxotroph ∆metB","2","Met (+)","mutant"
"5541",1155,"G9",0.94139513,"auxotroph ∆metB","3","Met (+)","mutant"
"5542",1155,"G10",0.52539513,"wild-type (supplemented)","1","Met (+)","wt"
"5543",1155,"G11",0.64539513,"wild-type (supplemented)","2","Met (+)","wt"
"5544",1155,"G12",0.56139513,"wild-type (supplemented)","3","Met (+)","wt"
"5545",1170,"B1",0.30739513,"overproducer ∆metJ","1","Met (-)","mutant"
"5546",1170,"B2",0.62039513,"overproducer ∆metJ","2","Met (-)","mutant"
"5547",1170,"B3",0.56939513,"overproducer ∆metJ","3","Met (-)","mutant"
"5548",1170,"B4",0.56239513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5549",1170,"B5",0.64539513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5550",1170,"B6",0.61339513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5551",1170,"B7",1.04739513,"auxotroph ∆metB","1","Met (+)","mutant"
"5552",1170,"B8",0.78939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5553",1170,"B9",1.03739513,"auxotroph ∆metB","3","Met (+)","mutant"
"5554",1170,"B10",0.66439513,"wild-type (supplemented)","1","Met (+)","wt"
"5555",1170,"B11",0.54139513,"wild-type (supplemented)","2","Met (+)","wt"
"5556",1170,"B12",0.69539513,"wild-type (supplemented)","3","Met (+)","wt"
"5557",1170,"C1",0.28039513,"overproducer ∆metJ","1","Met (-)","mutant"
"5558",1170,"C2",0.62139513,"overproducer ∆metJ","2","Met (-)","mutant"
"5559",1170,"C3",0.62939513,"overproducer ∆metJ","3","Met (-)","mutant"
"5560",1170,"C4",0.62339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5561",1170,"C5",0.56039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5562",1170,"C6",0.72439513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5563",1170,"C7",0.98439513,"auxotroph ∆metB","1","Met (+)","mutant"
"5564",1170,"C8",0.81939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5565",1170,"C9",1.01039513,"auxotroph ∆metB","3","Met (+)","mutant"
"5566",1170,"C10",0.71139513,"wild-type (supplemented)","1","Met (+)","wt"
"5567",1170,"C11",0.56539513,"wild-type (supplemented)","2","Met (+)","wt"
"5568",1170,"C12",0.58539513,"wild-type (supplemented)","3","Met (+)","wt"
"5569",1170,"D1",0.37739513,"overproducer ∆metJ","1","Met (-)","mutant"
"5570",1170,"D2",0.64039513,"overproducer ∆metJ","2","Met (-)","mutant"
"5571",1170,"D3",0.60739513,"overproducer ∆metJ","3","Met (-)","mutant"
"5572",1170,"D4",0.54139513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5573",1170,"D5",0.50739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5574",1170,"D6",0.56139513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5575",1170,"D7",1.01139513,"auxotroph ∆metB","1","Met (+)","mutant"
"5576",1170,"D8",0.56639513,"auxotroph ∆metB","2","Met (+)","mutant"
"5577",1170,"D9",0.99939513,"auxotroph ∆metB","3","Met (+)","mutant"
"5578",1170,"D10",0.66239513,"wild-type (supplemented)","1","Met (+)","wt"
"5579",1170,"D11",0.50839513,"wild-type (supplemented)","2","Met (+)","wt"
"5580",1170,"D12",0.63239513,"wild-type (supplemented)","3","Met (+)","wt"
"5581",1170,"E1",0.29439513,"overproducer ∆metJ","1","Met (-)","mutant"
"5582",1170,"E2",0.53239513,"overproducer ∆metJ","2","Met (-)","mutant"
"5583",1170,"E3",0.56839513,"overproducer ∆metJ","3","Met (-)","mutant"
"5584",1170,"E4",0.55939513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5585",1170,"E5",0.45439513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5586",1170,"E6",0.50739513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5587",1170,"E7",0.95739513,"auxotroph ∆metB","1","Met (+)","mutant"
"5588",1170,"E8",0.69439513,"auxotroph ∆metB","2","Met (+)","mutant"
"5589",1170,"E9",0.97539513,"auxotroph ∆metB","3","Met (+)","mutant"
"5590",1170,"E10",0.61639513,"wild-type (supplemented)","1","Met (+)","wt"
"5591",1170,"E11",0.60639513,"wild-type (supplemented)","2","Met (+)","wt"
"5592",1170,"E12",0.55639513,"wild-type (supplemented)","3","Met (+)","wt"
"5593",1170,"F1",0.29639513,"overproducer ∆metJ","1","Met (-)","mutant"
"5594",1170,"F2",0.55339513,"overproducer ∆metJ","2","Met (-)","mutant"
"5595",1170,"F3",0.56939513,"overproducer ∆metJ","3","Met (-)","mutant"
"5596",1170,"F4",0.50539513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5597",1170,"F5",0.38639513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5598",1170,"F6",0.50639513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5599",1170,"F7",1.00239513,"auxotroph ∆metB","1","Met (+)","mutant"
"5600",1170,"F8",0.51939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5601",1170,"F9",0.98339513,"auxotroph ∆metB","3","Met (+)","mutant"
"5602",1170,"F10",0.55039513,"wild-type (supplemented)","1","Met (+)","wt"
"5603",1170,"F11",0.62839513,"wild-type (supplemented)","2","Met (+)","wt"
"5604",1170,"F12",0.50239513,"wild-type (supplemented)","3","Met (+)","wt"
"5605",1170,"G1",0.32739513,"overproducer ∆metJ","1","Met (-)","mutant"
"5606",1170,"G2",0.53939513,"overproducer ∆metJ","2","Met (-)","mutant"
"5607",1170,"G3",0.66039513,"overproducer ∆metJ","3","Met (-)","mutant"
"5608",1170,"G4",0.47739513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5609",1170,"G5",0.43239513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5610",1170,"G6",0.46839513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5611",1170,"G7",0.97639513,"auxotroph ∆metB","1","Met (+)","mutant"
"5612",1170,"G8",0.52539513,"auxotroph ∆metB","2","Met (+)","mutant"
"5613",1170,"G9",0.96339513,"auxotroph ∆metB","3","Met (+)","mutant"
"5614",1170,"G10",0.50339513,"wild-type (supplemented)","1","Met (+)","wt"
"5615",1170,"G11",0.60039513,"wild-type (supplemented)","2","Met (+)","wt"
"5616",1170,"G12",0.45039513,"wild-type (supplemented)","3","Met (+)","wt"
"5617",1185,"B1",0.29439513,"overproducer ∆metJ","1","Met (-)","mutant"
"5618",1185,"B2",0.62039513,"overproducer ∆metJ","2","Met (-)","mutant"
"5619",1185,"B3",0.57139513,"overproducer ∆metJ","3","Met (-)","mutant"
"5620",1185,"B4",0.55839513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5621",1185,"B5",0.63339513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5622",1185,"B6",0.60539513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5623",1185,"B7",1.03639513,"auxotroph ∆metB","1","Met (+)","mutant"
"5624",1185,"B8",0.78939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5625",1185,"B9",1.03739513,"auxotroph ∆metB","3","Met (+)","mutant"
"5626",1185,"B10",0.69339513,"wild-type (supplemented)","1","Met (+)","wt"
"5627",1185,"B11",0.49239513,"wild-type (supplemented)","2","Met (+)","wt"
"5628",1185,"B12",0.64439513,"wild-type (supplemented)","3","Met (+)","wt"
"5629",1185,"C1",0.30939513,"overproducer ∆metJ","1","Met (-)","mutant"
"5630",1185,"C2",0.62839513,"overproducer ∆metJ","2","Met (-)","mutant"
"5631",1185,"C3",0.62439513,"overproducer ∆metJ","3","Met (-)","mutant"
"5632",1185,"C4",0.61939513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5633",1185,"C5",0.54139513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5634",1185,"C6",0.72039513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5635",1185,"C7",0.97539513,"auxotroph ∆metB","1","Met (+)","mutant"
"5636",1185,"C8",0.80939513,"auxotroph ∆metB","2","Met (+)","mutant"
"5637",1185,"C9",1.00739513,"auxotroph ∆metB","3","Met (+)","mutant"
"5638",1185,"C10",0.70839513,"wild-type (supplemented)","1","Met (+)","wt"
"5639",1185,"C11",0.57339513,"wild-type (supplemented)","2","Met (+)","wt"
"5640",1185,"C12",0.56339513,"wild-type (supplemented)","3","Met (+)","wt"
"5641",1185,"D1",0.37239513,"overproducer ∆metJ","1","Met (-)","mutant"
"5642",1185,"D2",0.63639513,"overproducer ∆metJ","2","Met (-)","mutant"
"5643",1185,"D3",0.60139513,"overproducer ∆metJ","3","Met (-)","mutant"
"5644",1185,"D4",0.54339513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5645",1185,"D5",0.50039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5646",1185,"D6",0.56039513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5647",1185,"D7",1.00639513,"auxotroph ∆metB","1","Met (+)","mutant"
"5648",1185,"D8",0.56039513,"auxotroph ∆metB","2","Met (+)","mutant"
"5649",1185,"D9",1.00239513,"auxotroph ∆metB","3","Met (+)","mutant"
"5650",1185,"D10",0.65739513,"wild-type (supplemented)","1","Met (+)","wt"
"5651",1185,"D11",0.45839513,"wild-type (supplemented)","2","Met (+)","wt"
"5652",1185,"D12",0.58739513,"wild-type (supplemented)","3","Met (+)","wt"
"5653",1185,"E1",0.28039513,"overproducer ∆metJ","1","Met (-)","mutant"
"5654",1185,"E2",0.53939513,"overproducer ∆metJ","2","Met (-)","mutant"
"5655",1185,"E3",0.56739513,"overproducer ∆metJ","3","Met (-)","mutant"
"5656",1185,"E4",0.56239513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5657",1185,"E5",0.44739513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5658",1185,"E6",0.50239513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5659",1185,"E7",0.95339513,"auxotroph ∆metB","1","Met (+)","mutant"
"5660",1185,"E8",0.67839513,"auxotroph ∆metB","2","Met (+)","mutant"
"5661",1185,"E9",0.97339513,"auxotroph ∆metB","3","Met (+)","mutant"
"5662",1185,"E10",0.62239513,"wild-type (supplemented)","1","Met (+)","wt"
"5663",1185,"E11",0.55139513,"wild-type (supplemented)","2","Met (+)","wt"
"5664",1185,"E12",0.52039513,"wild-type (supplemented)","3","Met (+)","wt"
"5665",1185,"F1",0.28639513,"overproducer ∆metJ","1","Met (-)","mutant"
"5666",1185,"F2",0.57239513,"overproducer ∆metJ","2","Met (-)","mutant"
"5667",1185,"F3",0.56439513,"overproducer ∆metJ","3","Met (-)","mutant"
"5668",1185,"F4",0.50439513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5669",1185,"F5",0.38039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5670",1185,"F6",0.50839513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5671",1185,"F7",0.99539513,"auxotroph ∆metB","1","Met (+)","mutant"
"5672",1185,"F8",0.51239513,"auxotroph ∆metB","2","Met (+)","mutant"
"5673",1185,"F9",0.98239513,"auxotroph ∆metB","3","Met (+)","mutant"
"5674",1185,"F10",0.55039513,"wild-type (supplemented)","1","Met (+)","wt"
"5675",1185,"F11",0.61039513,"wild-type (supplemented)","2","Met (+)","wt"
"5676",1185,"F12",0.47539513,"wild-type (supplemented)","3","Met (+)","wt"
"5677",1185,"G1",0.31439513,"overproducer ∆metJ","1","Met (-)","mutant"
"5678",1185,"G2",0.57539513,"overproducer ∆metJ","2","Met (-)","mutant"
"5679",1185,"G3",0.66039513,"overproducer ∆metJ","3","Met (-)","mutant"
"5680",1185,"G4",0.47639513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5681",1185,"G5",0.42639513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5682",1185,"G6",0.45839513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5683",1185,"G7",0.97939513,"auxotroph ∆metB","1","Met (+)","mutant"
"5684",1185,"G8",0.52239513,"auxotroph ∆metB","2","Met (+)","mutant"
"5685",1185,"G9",0.95539513,"auxotroph ∆metB","3","Met (+)","mutant"
"5686",1185,"G10",0.48439513,"wild-type (supplemented)","1","Met (+)","wt"
"5687",1185,"G11",0.57139513,"wild-type (supplemented)","2","Met (+)","wt"
"5688",1185,"G12",0.49139513,"wild-type (supplemented)","3","Met (+)","wt"
"5689",1200,"B1",0.28639513,"overproducer ∆metJ","1","Met (-)","mutant"
"5690",1200,"B2",0.61739513,"overproducer ∆metJ","2","Met (-)","mutant"
"5691",1200,"B3",0.58239513,"overproducer ∆metJ","3","Met (-)","mutant"
"5692",1200,"B4",0.55739513,"wild-type (unsupplemented)","1","Met (-)","wt"
"5693",1200,"B5",0.62039513,"wild-type (unsupplemented)","2","Met (-)","wt"
"5694",1200,"B6",0.61239513,"wild-type (unsupplemented)","3","Met (-)","wt"
"5695",1200,"B7",1.05039513,"auxotroph ∆metB","1","Met (+)","mutant"
"5696",1200,"B8",0.78439513,"auxotroph ∆metB","2","Met (+)","mutant"
"5697",1200,"B9",1.03039513,"auxotroph ∆metB","3","Met (+)","mutant"
